available,category,image,link,price,shop,sku,title
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/50/82/18250/images/30962/30962.170x0.jpeg,https://28bit.ru/videokarta-colorful-gt1030-2g-v3-v-geforce-gt-1030-2gb-v3-v/,6 480,28bit.ru,18879,Видеокарта Colorful (GT 1030 2G V3-V) GeForce GT 1030 2GB V3-V
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/49/76/17649/images/30296/30296.170x0.jpeg,https://28bit.ru/videokarta-afox-af1030-2048d5l7-geforce-gt-1030-2gb-low-profile/,6 510,28bit.ru,18255,Видеокарта AFox (AF1030-2048D5L7) GeForce GT 1030 2GB Low Profile
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/70/93/19370/images/33261/33261.170x0.jpeg,https://28bit.ru/videokarta-colorful-gt-1030-2g-v3-geforce-gt-1030-2gb-v3/,6 750,28bit.ru,20007,Видеокарта Colorful (GT 1030 2G V3) GeForce GT 1030 2GB V3
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/60/07/10760/images/12975/12975.170x0.jpeg,https://28bit.ru/videokarta-palit-nec103000646-1082f-geforce-gt-1030-2gb/,6 910,28bit.ru,11051,Видеокарта Palit (NEC103000646-1082F) GeForce GT 1030 2GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/15/95/19515/images/34889/34889.170x0.jpeg,https://28bit.ru/videokarta-msi-gt-1030-2gd4-lp-oc-geforce-gt-1030-2gb-2gd4-oc-low-profile/,7 000,28bit.ru,20152,Видеокарта MSI (GT 1030 2GD4 LP OC) GeForce GT 1030 2GB 2GD4 OC Low Profile
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/66/87/8766/images/11135/11135.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n1030d4-2gl-geforce-gt-1030-2gb-low-profile/,7 020,28bit.ru,8762,Видеокарта GIGABYTE (GV-N1030D4-2GL) GeForce GT 1030 2GB Low Profile
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/55/80/18055/images/30597/30597.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n1030sl-2gl-geforce-gt-1030-2gb-silent-low-profile/,7 070,28bit.ru,18683,Видеокарта GIGABYTE (GV-N1030SL-2GL) GeForce GT 1030 2GB Silent Low Profile
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/89/65/6589/images/9266/9266.170x0.jpeg,https://28bit.ru/videokarta-msi-gt-1030-aero-itx-2gd4-oc-geforce-gt1030-2gb-aero-itx-oc/,7 270,28bit.ru,6590,Видеокарта MSI (GT 1030 AERO ITX 2GD4 OC) GeForce GT1030 2GB AERO ITX OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/14/76/17614/images/30261/30261.170x0.jpeg,https://28bit.ru/videokarta-afox-af750-2048d5l4-v2-geforce-gtx-750-2gb-low-profile-retail/,7 350,28bit.ru,18220,Видеокарта AFox (AF750-2048D5L4-V2) GeForce GTX 750 2GB Low Profile
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/51/76/17651/images/30298/30298.170x0.jpeg,https://28bit.ru/videokarta-afox-af1030-2048d5l5-v3-geforce-gt-1030-2gb-dp-low-profile/,7 380,28bit.ru,18257,Видеокарта AFox (AF1030-2048D5L5-V3) GeForce GT 1030 2GB DP Low Profile
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/37/77/17737/images/30381/30381.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n1030oc-2gi-geforce-gt-1030-2gb-oc/,7 700,28bit.ru,18344,Видеокарта GIGABYTE (GV-N1030OC-2GI) GeForce GT 1030 2GB OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/13/46/4613/images/9226/9226.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n1030d5-2gl-geforce-gt-1030-1252mhz-pci-e-30-2048mb-6008mhz-64-bit-dvi-hdmi-hdcp-low-profile/,7 750,28bit.ru,4614,Видеокарта GIGABYTE (GV-N1030D5-2GL) GeForce GT 1030 2GB Low Profile
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/29/25/12529/images/27716/27716.170x0.jpeg,https://28bit.ru/videokarta-afox-afrx550-4096d5h4-v6-radeon-rx-550-4gb/,7 930,28bit.ru,12824,Видеокарта AFox (AFRX550-4096D5H4-V6) Radeon RX 550 4GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/11/76/17611/images/30258/30258.170x0.jpeg,https://28bit.ru/videokarta-afox-afr9370-4096d5h4-radeon-r9-370-4gb-retail/,8 600,28bit.ru,18217,Видеокарта AFox (AFR9370-4096D5H4) Radeon R9 370 4GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/40/76/17640/images/30287/30287.170x0.jpeg,https://28bit.ru/videokarta-biostar-va5615rf41-radeon-rx560-4gb/,8 790,28bit.ru,18246,Видеокарта BIOSTAR (VA5615RF41) AMD Radeon RX 560 4GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/09/21/12109/images/27305/27305.170x0.jpeg,https://28bit.ru/videokarta-afox-af750-4096d5l4-v2-geforce-gtx-750-4gb-lp/,8 870,28bit.ru,12404,Видеокарта AFox (AF750-4096D5L4-V2) GeForce GTX 750 4GB LP
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/07/21/12107/images/27303/27303.170x0.jpeg,https://28bit.ru/videokarta-afox-af740-4096d5h3-geforce-gt-740-4gb-single-fan/,8 940,28bit.ru,12402,Видеокарта AFox (AF740-4096D5H3) GeForce GT 740 4GB Single Fan
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/49/83/18349/images/31059/31059.170x0.jpeg,https://28bit.ru/videokarta-msi-rx-550-aero-itx-4g-oc-radeon-rx-550-4gb-aero-itx/,9 340,28bit.ru,18978,Видеокарта MSI (RX 550 AERO ITX 4G OC) Radeon RX 550 4GB AERO ITX
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/16/76/17616/images/30263/30263.170x0.jpeg,https://28bit.ru/videokarta-afox-af750ti-4096d5h1-v2-gtx750ti-4gb-low-profile-retail/,9 750,28bit.ru,18222,Видеокарта AFox (AF750TI-4096D5H1-V2) GeForce GTX 750 Ti 4GB Low Profile
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/56/76/17656/images/30303/30303.170x0.jpeg,https://28bit.ru/videokarta-asus-dual-rx560-4g-radeon-rx-560-4gb-dual/,10 530,28bit.ru,18262,Видеокарта ASUS (DUAL-RX560-4G) Radeon RX 560 4GB DUAL
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/18/22/12218/images/27416/27416.170x0.jpeg,https://28bit.ru/videokarta-sinotex-ninja-nk103fg25f-geforce-gt-1030-2gb/,10 560,28bit.ru,12513,Видеокарта Sinotex Ninja (NK103FG25F) GeForce GT 1030 2GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/02/93/19302/images/32512/32512.170x0.jpeg,https://28bit.ru/videokarta-msi-a310-lp-2x-4g-intel-arc-a310-4gb-lp-2x-oem/,11 200,28bit.ru,19939,Видеокарта MSI (A310 LP 2X 4G) Intel Arc A310 4GB LP 2X OEM
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/72/82/18272/images/30984/30984.170x0.jpeg,https://28bit.ru/videokarta-colorful-gtx1630-nb-4gd6-v-geforce-gtx1630-4gb/,11 380,28bit.ru,18901,Видеокарта Colorful (GTX 1630 NB 4GD6-V) GeForce GTX 1630 4Gb NB V
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/17/77/17717/images/30363/30363.170x0.jpeg,https://28bit.ru/videokarta-msi-rx-6400-aero-itx-4g-radeon-rx-6400-4gb-aero-itx/,11 490,28bit.ru,18323,Видеокарта MSI (RX 6400 AERO ITX 4G) Radeon RX 6400 4GB AERO ITX
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/70/73/17370/images/30020/30020.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-r64d6-4gl-amd-radeon-rx-6400-d6-4gb-low-profile/,11 820,28bit.ru,17975,Видеокарта GIGABYTE (GV-R64D6-4GL) Radeon RX 6400 D6 4GB Low Profile
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/15/77/17715/images/30361/30361.170x0.jpeg,https://28bit.ru/videokarta-msi-gtx-1630-aero-itx-4g-oc-geforce-gtx-1630-4gb-aero-itx-oc/,11 820,28bit.ru,18321,Видеокарта MSI (GTX 1630 AERO ITX 4G OC) GeForce GTX 1630 4GB AERO ITX OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/86/72/17286/images/29941/29941.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n1630oc-4gd-geforce-gtx-1630-4gb-oc/,11 900,28bit.ru,17891,Видеокарта GIGABYTE (GV-N1630OC-4GD) GeForce GTX 1630 4GB OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/16/77/17716/images/30362/30362.170x0.jpeg,https://28bit.ru/videokarta-msi-gtx-1630-ventus-xs-4g-oc-geforce-gtx-1630-4gb-ventus-xs-oc/,12 220,28bit.ru,18322,Видеокарта MSI (GTX 1630 VENTUS XS 4G OC) GeForce GTX 1630 4GB VENTUS XS OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/87/72/17287/images/29942/29942.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n1630oc-4gl-geforce-gtx-1630-4gb-oc/,12 430,28bit.ru,17892,Видеокарта GIGABYTE (GV-N1630OC-4GL) GeForce GTX 1630 4GB OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/16/93/19316/images/32614/32614.170x0.jpeg,https://28bit.ru/videokarta-sinotex-ninja-ahrx58085f-radeon-rx-580-8gb/,12 480,28bit.ru,19953,Видеокарта Sinotex Ninja (AHRX58085F) Radeon RX 580 8GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/76/82/18276/images/30988/30988.170x0.jpeg,https://28bit.ru/videokarta-colorful-gtx-1050-ti-4g-v-geforce-gtx-1050-ti-4gb/,12 500,28bit.ru,18905,Видеокарта Colorful (GTX 1050 Ti 4G-V) GeForce GTX 1050 Ti 4GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/03/08/10803/images/13017/13017.170x0.jpeg,https://28bit.ru/videokarta-palit-ne5105t018g1-1070f-geforce-gtx-1050-ti-4gb-stormx/,13 140,28bit.ru,11094,Видеокарта Palit (NE5105T018G1-1070F) GeForce GTX 1050 Ti 4GB StormX
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/95/92/19295/images/32505/32505.170x0.jpeg,https://28bit.ru/videokarta-asus-ph-gtx1650-o4gd6-p-v2-geforce-gtx-1650-4gb-oc-90yv0gx0-m0na00/,13 170,28bit.ru,19932,Видеокарта ASUS (PH-GTX1650-O4GD6-P-V2) GeForce GTX 1650 4GB OC 90YV0GX0-M0NA00
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/30/45/4530/images/9196/9196.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n105td5-4gd-geforce-gtx-1050-ti-1290mhz-pci-e-30-4096mb-7008mhz-128-bit-dvi-hdmi-hdcp/,13 180,28bit.ru,4531,Видеокарта GIGABYTE (GV-N105TD5-4GD) GeForce GTX 1050 Ti 4GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/07/66/6607/images/8905/8905.170x0.jpeg,https://28bit.ru/videokarta-msi-gtx-1050-ti-4gt-ocv1-geforce-gtx-1050-ti-4gb-4gt-ocv1/,13 180,28bit.ru,6608,Видеокарта MSI (GTX 1050 Ti 4GT OCV1) GeForce GTX 1050 Ti 4GB 4GT OCV1
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/03/93/19303/images/32513/32513.170x0.jpeg,https://28bit.ru/videokarta-msi-a380-lp-2x-6g-intel-arc-a380-6gb-lp-2x/,13 230,28bit.ru,19940,Видеокарта MSI (A380 LP 2X 6G) Intel Arc A380 6GB LP 2X
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/34/88/18834/images/31515/31515.170x0.jpeg,https://28bit.ru/videokarta-zotac-zt-t16520j-10l-geforce-gtx-1650-4gb-amp-core/,13 330,28bit.ru,19463,Видеокарта ZOTAC (ZT-T16520J-10L) GeForce GTX 1650 4GB AMP CORE
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/17/88/18817/images/31498/31498.170x0.jpeg,https://28bit.ru/videokarta-colorful-gtx1650-nb-4gd6-v3-v-geforce-gtx-1650-4gb-nb-4gd6-v3-v/,13 400,28bit.ru,19446,Видеокарта Colorful (GTX1650 NB 4GD6 V3-V) GeForce GTX 1650 4Gb NB 4GD6 V3-V
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/00/45/4500/images/4383/4383.170x0.png,https://28bit.ru/videokarta-gigabyte-gv-n1650oc-4gl-geforce-gtx-1650-1695mhz-pci-e-30-4096mb-8002mhz-128-bit-dvi-hdmi-displayport-hdcp-low-profile/,13 600,28bit.ru,4501,Видеокарта GIGABYTE (GV-N1650OC-4GL) GeForce GTX 1650 4GB Low Profile
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/94/92/19294/images/32504/32504.170x0.jpeg,https://28bit.ru/videokarta-asrock-a380-cli-6go-intel-arc-a380-6gb-challenger-itx-oc-rtl/,13 660,28bit.ru,19931,Видеокарта ASRock (A380 CLI 6GO) Intel Arc A380 6GB Challenger ITX OC RTL
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/08/94/19408/images/33899/33899.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n1650ixoc-4gd-geforce-gtx-1650-4gb-mini-itx-oc/,13 660,28bit.ru,20045,Видеокарта GIGABYTE (GV-N1650IXOC-4GD) GeForce GTX 1650 4GB MINI ITX OC
1,Видеокарты,,https://28bit.ru/videokarta-gigabyte-gv-n1650d5-4gd-geforce-gtx1650-d5-4gb/,13 850,28bit.ru,19177,Видеокарта GIGABYTE (GV-N1650D5-4GD) GeForce GTX1650 D5 4GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/08/77/17708/images/30354/30354.170x0.jpeg,https://28bit.ru/videokarta-palit-ne61650s1bg1-1175a-geforce-gtx1650-4gb-gp-oc/,13 960,28bit.ru,18314,Видеокарта Palit (NE61650S1BG1-1175A) GeForce GTX1650 4GB GP OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/53/82/18253/images/30965/30965.170x0.jpeg,https://28bit.ru/videokarta-palit-ne51650006g1-1170f-geforce-gtx-1650-4gb-stormx/,14 160,28bit.ru,18882,Видеокарта Palit (NE51650006G1-1170F) GeForce GTX 1650 4GB STORMX
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/47/82/18247/images/30959/30959.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n1656d6-4gd-geforce-gtx-1650-4gb-d6/,14 190,28bit.ru,18876,Видеокарта GIGABYTE (GV-N1656D6-4GD) GeForce GTX 1650 4GB D6
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/10/87/18710/images/31391/31391.170x0.jpeg,https://28bit.ru/videokarta-asus-ph-gtx1650-o4gd6-geforce-gtx-1650-4gb/,14 200,28bit.ru,19339,Видеокарта ASUS (PH-GTX1650-O4GD6) GeForce GTX 1650 4GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/59/90/19059/images/32076/32076.170x0.jpeg,https://28bit.ru/videokarta-pny-vcg16504d6dfppb-geforce-gtx-1650-4gb-dual-fan/,14 480,28bit.ru,19696,Видеокарта PNY (VCG16504D6DFPPB) GeForce GTX 1650 4GB Dual Fan
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/02/46/4602/images/4485/4485.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n1656oc-4gd-geforce-gtx-1650-1710mhz-pci-e-30-4096mb-12000mhz-128-bit-dvi-hdmi-displayport-hdcp-windforce-oc/,14 500,28bit.ru,4603,Видеокарта GIGABYTE (GV-N1656OC-4GD) GeForce GTX 1650 D6 4GB OC (rev. 2.0)
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/74/46/4674/images/4557/4557.170x0.jpeg,https://28bit.ru/videokarta-asus-ph-gtx1650-o4gd6-p-phoenix-geforce-gtx-1650-1410mhz-pci-e-30-4096mb-12000mhz-128-bit-dvi-displayport-hdmi-hdcp-oc/,14 530,28bit.ru,4675,Видеокарта ASUS (PH-GTX1650-O4GD6-P) GeForce GTX 1650 D6 4GB PHOENIX OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/58/25/12558/images/27745/27745.170x0.jpeg,https://28bit.ru/videokarta-sapphire-11314-01-20g-amd-radeon-rx-6500-xt-4gb-pulse/,14 860,28bit.ru,12853,Видеокарта Sapphire (11314-01-20G) Radeon RX 6500 XT 4GB Pulse
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/95/65/6595/images/9275/9275.170x0.jpeg,https://28bit.ru/videokarta-msi-gtx-1650-4gt-lp-oc-geforce-gtx-1650-4gb-lp-oc/,14 910,28bit.ru,6596,Видеокарта MSI (GTX 1650 4GT LP OC) GeForce GTX 1650 4GB LP OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/68/76/17668/images/30314/30314.170x0.jpeg,https://28bit.ru/videokarta-msi-gtx-1650-d6-ventus-xs-ocv1-geforce-gtx-1650-4gb-ventus-xs-ocv1/,15 010,28bit.ru,18274,Видеокарта MSI (GTX 1650 D6 VENTUS XS OCV1) GeForce GTX 1650 4GB VENTUS XS OCV1
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/62/58/5862/images/5722/5722.170x0.jpeg,https://28bit.ru/videokarta-msi-gtx-1650-d6-ventus-xs-v1-geforce-gtx-1650-1590mhz-pci-e-30-4096mb-12000mhz-128-bit-dvi-displayport-hdmi-hdcp-d6-ventus-xs-v1/,15 180,28bit.ru,5863,Видеокарта MSI (GTX 1650 D6 VENTUS XS V1) GeForce GTX 1650 4GB D6 VENTUS XS V1
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/11/46/4611/images/9224/9224.170x0.jpeg,https://28bit.ru/videokarta-asus-tuf-gtx1650-o4gd6-p-gaming-tuf-geforce-gtx-1650-1410mhz-pci-e-30-4096mb-12000mhz-128-bit-dvi-hdmi-displayport-hdcp-gaming-oc/,15 210,28bit.ru,4612,Видеокарта ASUS (TUF-GTX1650-O4GD6-P-GAMING) GeForce GTX 1650 4GB TUF GAMING OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/27/85/8527/images/10920/10920.170x0.jpeg,https://28bit.ru/videokarta-colorful-gtx-1650-super-nb-4g-v-geforce-gtx-1650-super-4gb/,15 450,28bit.ru,8522,Видеокарта Colorful (GTX 1650 SUPER NB 4G-V) GeForce GTX 1650 SUPER 4GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/02/29/12902/images/28074/28074.170x0.png,https://28bit.ru/videokarta-asus-dual-rx6500xt-o4g-amd-radeon-rx-6500-xt-4gb-dual-oc/,15 540,28bit.ru,13197,Видеокарта ASUS (DUAL-RX6500XT-O4G) Radeon RX 6500 XT 4GB DUAL OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/01/30/13001/images/28169/28169.170x0.png,https://28bit.ru/videokarta-gigabyte-gv-r65xteagle-4gd-radeon-rx-6500-xt-4gb-eagle/,15 540,28bit.ru,13296,Видеокарта GIGABYTE (GV-R65XTEAGLE-4GD) Radeon RX 6500 XT 4GB EAGLE
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/57/25/12557/images/27744/27744.170x0.png,https://28bit.ru/videokarta-gigabyte-gv-r65xtgaming-oc-4gd-radeon-rx-6500-xt-4gb-gaming-oc/,15 870,28bit.ru,12852,Видеокарта GIGABYTE (GV-R65XTGAMING OC-4GD) Radeon RX 6500 XT 4GB GAMING OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/32/32/13232/images/28386/28386.170x0.png,https://28bit.ru/videokarta-asus-tuf-rx6500xt-o4g-gaming-amd-radeon-rx-6500-xt-4gb-tuf-gaming-oc/,16 210,28bit.ru,13553,Видеокарта ASUS (TUF-RX6500XT-O4G-GAMING) Radeon RX 6500 XT 4GB TUF GAMING OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/46/89/18946/images/31626/31626.170x0.png,https://28bit.ru/videokarta-palit-ne630hx017j9-1160x-geforce-30hx-6gb/,16 900,28bit.ru,19580,Видеокарта Palit (NE630HX017J9-1160X) GeForce 30HX 6GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/17/93/19317/images/32615/32615.170x0.jpeg,https://28bit.ru/videokarta-sinotex-ninja-nh166sf66s-geforce-gtx-1660-super-6gb/,16 970,28bit.ru,19954,Видеокарта Sinotex Ninja (NH166SF66S) GeForce GTX 1660 Super 6GB
